"Type","Name","File","Hits"
"Class","SavedHostsBulkActionsTest","test\main\java\networktool\gui\panels\saved\SavedHostsBulkActionsTest.java","0"
"Class","NoteEncryptionExceptionTest","test\main\java\networktool\gui\security\NoteEncyptionExceptionTest.java","0"
"Class","DebugLoggerTest","test\main\java\networktool\logging\DebugLoggerTest.java","0"
"Class","DebugLogEntryTest","test\main\java\networktool\logging\DebugLoggerTest.java","0"
"Class","DebugLogFileTest","test\main\java\networktool\logging\DebugLoggerTest.java","0"
"Class","DebugLoggerApiTest","test\main\java\networktool\logging\DebugLoggerTest.java","0"
"Class","LogEntryTest","test\main\java\networktool\logging\LogEntryTest.java","0"
"Class","LogFileBaseTest","test\main\java\networktool\logging\LogFileBaseTest.java","0"
"Class","ArpMonitorLoggingTest","test\main\java\networktool\logic\analysis\discovery\ArpMonitorLoggingTest.java","0"
"Class","NetworkDiscoveryTest","test\main\java\networktool\logic\analysis\discovery\NetworkDiscoveryTest.java","0"
"Class","IcmpAnalyzerTest","test\main\java\networktool\logic\analysis\discovery\NetworkDiscoveryTest.java","0"
"Class","DhcpOptionAnalyzerTest","test\main\java\networktool\logic\analysis\discovery\NetworkDiscoveryTest.java","0"
"Class","UpnpDiscoveryTest","test\main\java\networktool\logic\analysis\discovery\NetworkDiscoveryTest.java","0"
"Class","MdnsDiscoveryTest","test\main\java\networktool\logic\analysis\discovery\NetworkDiscoveryTest.java","0"
"Class","ExtendedOsDetectorTest","test\main\java\networktool\logic\analysis\os\ExtendedOsDetectorTest.java","0"
"Class","OsBannerAnalyzerTest","test\main\java\networktool\logic\analysis\os\OsBannerAnalyzerTest.java","0"
"Class","OsDetectionLoggerTest","test\main\java\networktool\logic\analysis\os\OsDetectionLoggerTest.java","0"
"Class","OsDetectionPipelineDepthTest","test\main\java\networktool\logic\analysis\os\OsDetectionPipelineDepthTest.java","0"
"Class","OsDetectionPipelineTest","test\main\java\networktool\logic\analysis\os\OsDetectionPipelineTest.java","0"
"Class","OsDetectionStepRunnerTest","test\main\java\networktool\logic\analysis\os\OsDetectionStepRunnerTest.java","0"
"Class","OsDetectorDelegationTest","test\main\java\networktool\logic\analysis\os\OsDetectorDelegationTest.java","0"
"Class","OsDetectorDepthOverloadTest","test\main\java\networktool\logic\analysis\os\OsDetectorDepthOverloadTest.java","0"
"Class","OsDetectorFixTest","test\main\java\networktool\logic\analysis\os\OsDetectorFixTest.java","0"
"Class","OsDetectorHostnameTest","test\main\java\networktool\logic\analysis\os\OsDetectorHostnameTest.java","0"
"Class","OsDetectorPackageTest","test\main\java\networktool\logic\analysis\os\OsDetectorPackageTest.java","0"
"Class","OsDetectorPortsTest","test\main\java\networktool\logic\analysis\os\OsDetectorPortsTest.java","0"
"Class","OsFingerprintTest","test\main\java\networktool\logic\analysis\os\OsFingerprintTest.java","0"
"Class","OsParallelStepRunnerTest","test\main\java\networktool\logic\analysis\os\OsParallelStepRunnerTest.java","0"
"Class","OsPortClassifierTest","test\main\java\networktool\logic\analysis\os\OsPortClassifierTest.java","0"
"Class","OsProbeUdpTest","test\main\java\networktool\logic\analysis\os\OsProbeUdpTest.java","0"
"Class","OsSignatureTest","test\main\java\networktool\logic\analysis\os\OsSignatureTest.java","0"
"Class","ScanDepthTest","test\main\java\networktool\logic\analysis\os\ScanDepthTest.java","0"
"Class","IpInspectorExtTest","test\main\java\networktool\logic\analysis\probe\IpInspectorExtTest.java","0"
"Class","TracerouteRunnerFixTest","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerFixTest.java","0"
"Class","TracerouteRunnerPackageTest","test\main\java\networktool\logic\analysis\probe\TracerouteRunnerPackageTest.java","0"
"Class","MessageDeliveryInjectionTest","test\main\java\networktool\logic\messaging\MessageDeliveryInjectionTest.java","0"
"Class","MessageDeliverySshTest","test\main\java\networktool\logic\messaging\MessageDeliverySshTest.java","0"
"Class","MessageDeliveryWinRmTest","test\main\java\networktool\logic\messaging\MessageDeliveryWinRmTest.java","0"
"Class","MessagingPackageTest","test\main\java\networktool\logic\messaging\MessagingPackageTest.java","0"
"Class","PortScannerFixTest","test\main\java\networktool\logic\ports\PortScannerFixTest.java","0"
"Class","PortsPackageTest","test\main\java\networktool\logic\ports\PortsPackageTest.java","0"
"Class","BannerGrabberTest","test\main\java\networktool\logic\ports\PortsPackageTest.java","0"
"Class","PortScannerProbeTest","test\main\java\networktool\logic\ports\PortsPackageTest.java","0"
"Class","HostAliveCheckerRateLimitTest","test\main\java\networktool\logic\scan\host\HostAliveCheckerRateLimitTest.java","0"
"Class","NetworkDiscoverySweepTest","test\main\java\networktool\logic\scan\host\NetworkDiscoverySweepTest.java","0"
"Class","NetworkHostScannerPackageTest","test\main\java\networktool\logic\scan\host\NetworkHostScannerPackageTest.java","0"
"Class","NetworkTimeoutTestBase","test\main\java\networktool\logic\scan\host\NetworkTimeoutTestBase.java","0"
"Class","SubnetDetectorTest","test\main\java\networktool\logic\scan\host\SubnetDetectorTest.java","0"
"Class","RemoteNetScannerPackageTest","test\main\java\networktool\logic\scan\remote\RemoteNetScannerPackageTest.java","0"
"Class","AdaptiveTimeoutEstimatorTest","test\main\java\networktool\logic\scan\schedule\AdaptiveTimeoutEstimatorTest.java","0"
"Class","ArpCacheEntryTest","test\main\java\networktool\logic\scan\schedule\ArpCacheEntryTest.java","0"
"Class","MapTrafficObserverTest","test\main\java\networktool\logic\scan\schedule\MapTrafficObserverTest.java","0"
"Class","ScanRateLimiterTest","test\main\java\networktool\logic\scan\schedule\ScanRateLimiterTest.java","0"
"Class","ScanSchedulerFixTest","test\main\java\networktool\logic\scan\schedule\ScanSchedulerFixTest.java","0"
"Class","ScanSchedulerPackageTest","test\main\java\networktool\logic\scan\schedule\ScanSchedulerPackageTest.java","0"
"Class","BitEncoderTest","test\main\java\networktool\logic\sonify\BitEncoderTest.java","0"
"Class","InterfaceStatsReaderTest","test\main\java\networktool\logic\sonify\InterfaceStatsReaderTest.java","0"
"Class","PlainToneTest","test\main\java\networktool\logic\sonify\PlainToneTest.java","0"
"Class","SonifyConfigStoreTest","test\main\java\networktool\logic\sonify\SonifyConfigStoreTest.java","0"
"Class","SonifyConfigTest","test\main\java\networktool\logic\sonify\SonifyConfigTest.java","0"
"Class","ToneGeneratorTest","test\main\java\networktool\logic\sonify\ToneGeneratorTest.java","0"
"Class","TrafficSonifierConfigTest","test\main\java\networktool\logic\sonify\TrafficSonifierConfigTest.java","0"
"Class","TrafficSonifierTest","test\main\java\networktool\logic\sonify\TrafficSonifierTest.java","0"
"Class","TrafficToneTest","test\main\java\networktool\logic\sonify\TrafficToneTest.java","0"
"Class","TrafficSampleTest","test\main\java\networktool\logic\visualize\TrafficSampleTest.java","0"
"Class","TrafficVisualizerTest","test\main\java\networktool\logic\visualize\TrafficVisualizerTest.java","0"
"Class","PowerShellRunnerTest","test\main\java\networktool\logic\windows\PowerShellRunnerTest.java","0"
"Class","PsArpResolverTest","test\main\java\networktool\logic\windows\PsArpResolverTest.java","0"
"Class","PsCidrResolverTest","test\main\java\networktool\logic\windows\PsCidrResolverTest.java","0"
"Class","PsNetScanResolverTest","test\main\java\networktool\logic\windows\PsNetScanResolverTest.java","0"
"Class","PsPortScanResolverTest","test\main\java\networktool\logic\windows\PsPortScanResolverTest.java","0"
"Class","PsResolverInjectionTest","test\main\java\networktool\logic\windows\PsResolverInjectionTest.java","0"
"Class","AuditLoggerTest","test\main\java\networktool\security\AuditLoggerTest.java","0"
"Class","AuditLogEntryTest","test\main\java\networktool\security\AuditLoggerTest.java","0"
"Class","AuditLogFileParseTest","test\main\java\networktool\security\AuditLoggerTest.java","0"
"Class","AuditLogFileIoTest","test\main\java\networktool\security\AuditLoggerTest.java","0"
"Class","AuditLoggerApiTest","test\main\java\networktool\security\AuditLoggerTest.java","0"
"Class","LogEntryCompatTest","test\main\java\networktool\security\AuditLoggerTest.java","0"
"Class","UserAuthDefaultWarningTest","test\main\java\networktool\security\UserAuthDefaultWarningTest.java","0"
"Class","UserAuthPasswordPolicyTest","test\main\java\networktool\security\UserAuthPasswordPolicyTest.java","0"
"Class","JsonCodecFuzzTest","test\main\java\networktool\storage\JsonCodecFuzzTest.java","0"
"Class","JsonHelperFuzzTest","test\main\java\networktool\storage\JsonHelperFuzzTest.java","0"
"Class","DataExporterPackageTest","test\main\java\networktool\storage\export\DataExporterPackageTest.java","0"
"Class","DataImporterFixTest","test\main\java\networktool\storage\export\DataImporterFixTest.java","0"
"Class","ExportImportTest","test\main\java\networktool\storage\export\ExportImportTest.java","0"
"Class","DataExporterTest","test\main\java\networktool\storage\export\ExportImportTest.java","0"
"Class","DataImporterTest","test\main\java\networktool\storage\export\ExportImportTest.java","0"
"Class","HostJsonBuilderTest","test\main\java\networktool\storage\network\HostJsonBuilderTest.java","0"
"Class","HostSchemaMigrationV2Test","test\main\java\networktool\storage\network\HostSchemaMigrationV2Test.java","0"
"Class","HostSchemaVersionTest","test\main\java\networktool\storage\network\HostSchemaVersionTest.java","0"
"Class","NetworkRegistryTest","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Class","RegistryTest","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Class","NtfyTest","test\main\java\networktool\storage\network\NetworkRegistryTest.java","0"
"Class","NetworkStoreFixTest","test\main\java\networktool\storage\network\NetworkStoreFixTest.java","0"
"Class","NetworkStoreIsolationTest","test\main\java\networktool\storage\network\NetworkStoreIsolationTest.java","0"
"Class","NetworkStorePersistencePackageTest","test\main\java\networktool\storage\network\NetworkStorePersistencePackageTest.java","0"
"Class","GuiThemePackageTest","test\main\java\networktool\theme\GuiThemePackageTest.java","0"
"Class","GuiThemePaletteImplTest","test\main\java\networktool\theme\GuiThemePaletteImplTest.java","0"
"Class","BandwidthTesterActiveTest","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Class","CIDRUtilsExtTest","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Class","PlatformSupportSubnetTest","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Class","PlatformUtilsSubnetTest","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Class","SafeCommandTest","test\main\java\networktool\util\SafeCommandTest.java","0"
"Class","TableConfigFixTest","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Class","CliTest","test\networktool\cli\CliTest.java","0"
"Class","JsonExporterTest","test\networktool\cli\CliTest.java","0"
"Class","ClipboardUtilTest","test\networktool\cli\CliTest.java","0"
"Class","LocalToastTest","test\networktool\cli\CliTest.java","0"
"Class","FilterExtTest","test\networktool\filter\FilterExtTest.java","0"
"Class","HostResultPrinterTest","test\networktool\filter\FilterExtTest.java","0"
"Class","FilterTest","test\networktool\filter\FilterTest.java","0"
"Class","HostResultFilterTest","test\networktool\filter\FilterTest.java","0"
"Class","ScanFilterTest","test\networktool\filter\FilterTest.java","0"
"Class","GuiLoginRateLimiterPackageTest","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Class","GuiThemeFixTest","test\networktool\gui\GuiThemeFixTest.java","0"
"Class","PrivacyNetworkActionsTest","test\networktool\gui\panels\PrivacyNetworkActionsTest.java","0"
"Class","AnalysisTest","test\networktool\logic\AnalysisTest.java","0"
"Class","ArpMonitorTest","test\networktool\logic\AnalysisTest.java","0"
"Class","IpInspectorTest","test\networktool\logic\AnalysisTest.java","0"
"Class","OsDetectorPublicTest","test\networktool\logic\AnalysisTest.java","0"
"Class","OuiUpdaterTest","test\networktool\logic\AnalysisTest.java","0"
"Class","PingUtilTest","test\networktool\logic\AnalysisTest.java","0"
"Class","LogicTest","test\networktool\logic\LogicTest.java","0"
"Class","CIDRUtilsTest","test\networktool\logic\LogicTest.java","0"
"Class","ScanDeltaTest","test\networktool\logic\LogicTest.java","0"
"Class","ScanHistoryTest","test\networktool\logic\LogicTest.java","0"
"Class","WakeOnLanTest","test\networktool\logic\LogicTest.java","0"
"Class","MessagingTest","test\networktool\logic\MessagingTest.java","0"
"Class","ScanInfraTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","HostAliveCheckerTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","SubnetDetectorTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","PingSweepTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","LastScanCacheTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","ScanProgressTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","NetworkInfoTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","PortChangeMonitorTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","ScanSchedulerTest","test\networktool\logic\ScanInfraTest.java","0"
"Class","ScanNetworkTest","test\networktool\logic\ScanNetworkTest.java","0"
"Class","NetworkScannerTest","test\networktool\logic\ScanNetworkTest.java","0"
"Class","NetworkHostScannerTest","test\networktool\logic\ScanNetworkTest.java","0"
"Class","ReachResultTest","test\networktool\logic\ScanNetworkTest.java","0"
"Class","TrafficVisualizerIntegrationTest","test\networktool\logic\TrafficVisualizerIntegrationTest.java","0"
"Class","HostAliveCheckerTest","test\networktool\logic\scan\host\HostAliveCheckerTest.java","0"
"Class","SubnetDetectorExtTest","test\networktool\logic\scan\host\SubnetDetectorExtTest.java","0"
"Class","LastScanCacheFixTest","test\networktool\logic\scan\schedule\LastScanCacheFixTest.java","0"
"Class","MiscTest","test\networktool\misc\MiscTest.java","0"
"Class","GuiThemeTest","test\networktool\misc\MiscTest.java","0"
"Class","NoteEncryptionTest","test\networktool\misc\MiscTest.java","0"
"Class","StorageLocationsResolverTest","test\networktool\misc\MiscTest.java","0"
"Class","DataExportImportTest","test\networktool\misc\MiscTest.java","0"
"Class","ScanProfileStoreTest","test\networktool\misc\MiscTest.java","0"
"Class","ModelTest","test\networktool\model\ModelTest.java","0"
"Class","HostResultTest","test\networktool\model\ModelTest.java","0"
"Class","ScanResultTest","test\networktool\model\ModelTest.java","0"
"Class","ScanProfileTest","test\networktool\model\ModelTest.java","0"
"Class","NetworkTest","test\networktool\network\NetworkTest.java","0"
"Class","OuiDatabaseTest","test\networktool\network\NetworkTest.java","0"
"Class","NetworkStoreCrudTest","test\networktool\network\NetworkTest.java","0"
"Class","PortScannerStaticTest","test\networktool\network\NetworkTest.java","0"
"Class","SecurityMonitorTest","test\networktool\security\SecurityMonitorTest.java","0"
"Class","SecurityTest","test\networktool\security\SecurityTest.java","0"
"Class","UserAuthTest","test\networktool\security\SecurityTest.java","0"
"Class","AuditLoggerTest","test\networktool\security\SecurityTest.java","0"
